model,epoch,train_loss,elapsed_s,seed,val_ihm_auc_roc,val_ihm_auc_pr,val_decomp_auc_roc,val_decomp_auc_pr,val_pheno_macro_auc,val_pheno_micro_auc
centralized_oracle,28,1.4307267002437425,2.9205670909723267,123,0.854169038955038,0.7181915430671043,0.912480261835721,0.7794689629178225,0.625948655902828,0.726788556077039
centralized_oracle,29,1.4588085625482643,2.9021210980135947,123,0.8495168783160465,0.705879052221796,0.9031896873474778,0.763933018485877,0.6243414887816348,0.7260343226541401
centralized_oracle,30,1.4423825815967892,2.9066837000427768,123,0.8556072645658506,0.7179167213757289,0.9082503134181238,0.7774118266421102,0.6327120020129485,0.7291012584170651
centralized_oracle,31,1.434367929334226,2.913793745043222,123,0.8590885461791716,0.7240483117640224,0.9086158881456174,0.7762889886940952,0.6346195433609213,0.7322725222919901
centralized_oracle,32,1.429534192448077,2.909276882011909,123,0.861552425510145,0.7172196134941494,0.9110150919200329,0.7699989311436163,0.6311208342130327,0.7267468852350452
centralized_oracle,33,1.4313170676646025,2.9234863269957714,123,0.8479094982300667,0.7101630077699033,0.9060281549960284,0.7697702237747035,0.6285874317260366,0.7287875722531578
centralized_oracle,34,1.428145606621452,2.920942266995553,123,0.8638512760848578,0.7239960859696566,0.9143971366503019,0.7802663110926366,0.6364882682179455,0.7329409923445686
centralized_oracle,35,1.4082231335017992,2.918277302000206,123,0.8528735632183908,0.7199475316937385,0.9070732010756701,0.7781320687588608,0.6280035006220355,0.7290724545889574
centralized_oracle,36,1.4197242262570755,2.910825892991852,123,0.8550857736960665,0.7185828051631216,0.912683146239461,0.7812132006056534,0.6341296791104615,0.732879965240901
centralized_oracle,37,1.395615525867628,2.9194411480566487,123,0.861527671196706,0.7245965893257996,0.9152268573014459,0.7827477511199394,0.6391188044491058,0.7347104266768694
centralized_oracle,38,1.4237933568332506,2.9048444789950736,123,0.8520777120413231,0.7133984345822652,0.9089383977874116,0.7743676560093072,0.6360284382343371,0.734422599704267
centralized_oracle,39,1.4072917909725853,2.9054877510061488,123,0.8626374895825597,0.709942486095102,0.9138009244638399,0.7657825810105119,0.6280195514095128,0.7268105919531357
centralized_oracle,40,1.3982611961986708,2.90097317105392,123,0.8484252130933816,0.7079797711793828,0.90639755773114,0.7666293724615079,0.6366073295872577,0.7331797911904177
centralized_oracle,41,1.4020254935907281,2.894503499031998,123,0.8542853842282019,0.7179246332974725,0.9105700860344712,0.7625941628159578,0.6317837262694304,0.7331209759848131
centralized_oracle,42,1.3917354708132537,2.9118768959888257,123,0.8482106757102426,0.7109106944182004,0.9073890117041332,0.7691944343643863,0.6349360576059199,0.732645515194405
centralized_oracle,43,1.386478034309719,2.9161183669930324,123,0.8593426904638133,0.721452036319802,0.9117481553788291,0.7662492597441979,0.6401801277303241,0.7351257425891604
centralized_oracle,44,1.3995061394960984,2.9023835270199925,123,0.8618602041405715,0.715303184799165,0.912010373900644,0.7687264343508555,0.6343654934137073,0.7324215864857048
centralized_oracle,45,1.3888553186603214,2.9087568830000237,123,0.8580381381455718,0.714562481041502,0.9064946934244399,0.7656192643423682,0.6393822299114632,0.7344438339256707
centralized_oracle,46,1.375764339643976,2.9137144059641287,123,0.8479994389022287,0.7048088605005286,0.9007943115806801,0.7702124416528814,0.6393227620466757,0.7347354239120221
centralized_oracle,47,1.3861289542654287,2.9118217219947837,123,0.8493105923707205,0.7120974896112913,0.8986372292880863,0.7694842281452823,0.6374412353626542,0.7342934598221067
centralized_oracle,48,1.3688965043295984,2.910375910985749,123,0.8629782739642383,0.7248273714108616,0.9092685634444412,0.7872678073898248,0.6426777307606625,0.7373173023380293
centralized_oracle,49,1.3609435801920684,2.9107910729944706,123,0.8555882862588805,0.7181761866258323,0.9012019943919689,0.7699772235062811,0.632664162399445,0.7324095657191876
centralized_oracle,50,1.388715417229611,2.9111748359864578,123,0.8621217747192449,0.7152431139899521,0.9127453513632492,0.771358092121555,0.6341528415297238,0.7325929024246056
centralized_oracle,51,1.3886710382026175,2.9077906159800477,123,0.8581437565495788,0.7254800292760112,0.9098934856880365,0.7776014213168455,0.64473237587941,0.7398140178746335
centralized_oracle,52,1.3775727134683857,2.928039873018861,123,0.8617133285474995,0.7277145459263761,0.9117529403883515,0.7812794067178593,0.6449244982563271,0.7386712874867467
centralized_oracle,53,1.3692136997761934,2.9331525710294954,123,0.8511432367089964,0.7103047317101717,0.9071526322337382,0.7664191346176532,0.6426622126348286,0.7372841476836289
centralized_oracle,54,1.3728083776391071,2.9051227350137196,123,0.8584391580232855,0.717413161256148,0.9080206329610595,0.7593206690955224,0.6398054791424841,0.7350629854923688
centralized_oracle,55,1.3498096973999687,2.896916751982644,123,0.8541442846415987,0.7211264054522549,0.903860545682486,0.7651858357284715,0.6394058954558075,0.7339257339227765
centralized_oracle,56,1.339407140534857,2.892427730956115,123,0.861408025348417,0.7220446325621824,0.9119720938244668,0.7739731281779536,0.6406413390140728,0.7366520383974882
centralized_oracle,57,1.3468860760979031,2.9171453960007057,123,0.8660502842620327,0.732445367872955,0.9167705013732976,0.7865985698590185,0.6450740456508406,0.7392679015097462
centralized_oracle,58,1.3312559827514316,2.8994127880432643,123,0.8528966672442673,0.7252198132219886,0.903463389892146,0.7661335626433424,0.6447384789609291,0.7384980809197422
centralized_oracle,59,1.3250333897445512,2.9035005969926715,123,0.8563771237138071,0.7184024494254796,0.9031092991875053,0.7585628267406148,0.6466911477072808,0.7359330124122779
centralized_oracle,60,1.3261048690132473,2.9275641549611464,123,0.866537119093002,0.7265159331445752,0.9100801010594011,0.7724858967796915,0.6427457512416832,0.7370684660862628
centralized_oracle,61,1.3151133381802103,2.916523767984472,123,0.8653777920802701,0.7322834516957656,0.914598107050233,0.7826136474595624,0.6458141351337312,0.7384669111461464
centralized_oracle,62,1.3031397671803184,2.9107731959666125,123,0.855393552326493,0.7176711183874812,0.9028346396409328,0.7714048264967448,0.6448962964195266,0.740074418831461
centralized_oracle,63,1.2790802675744761,2.9163033040240407,123,0.8420286985007137,0.7066358043973767,0.8960351411099308,0.7612246259921337,0.6467761433531662,0.7404048257285598
centralized_oracle,64,1.312246821237647,2.9200516320415772,123,0.8566898532069214,0.7203156427627802,0.9092848324768166,0.7680628342909723,0.6491588674884341,0.7404355693380615
centralized_oracle,65,1.2990548843922822,2.8996292459778488,123,0.8519304238763605,0.7220710121658425,0.9070751150794791,0.7781942151614591,0.6451836191746044,0.7391110280236954
centralized_oracle,66,1.2745929984942725,2.9137160960235633,123,0.8542276241635105,0.7092256547077541,0.9029437378580384,0.7611805704641467,0.6495037396103407,0.7388671045672828
centralized_oracle,67,1.2705242169939954,2.903845420049038,123,0.8581998663267074,0.724590444593069,0.9122773774319811,0.7814297312215013,0.6478265918928698,0.7412775469582057
centralized_oracle,68,1.2865823634292768,2.9057693160139024,123,0.8507595448506903,0.7062874556402652,0.9069899419099844,0.7677682555863253,0.6491011870746288,0.7410443510807143
centralized_oracle,69,1.26228470750477,2.9125514840125106,123,0.8539866821793698,0.7190030704890167,0.907622520168815,0.773417136869993,0.6468876189951748,0.7395263738333486
centralized_oracle,70,1.239135858286982,2.9314868369838223,123,0.8422292084395705,0.7058626496391668,0.8965691481726049,0.7617944627546206,0.6474450913487593,0.7401516163541628
centralized_oracle,71,1.2786859595257303,2.9238001219928265,123,0.8565058461436905,0.7216380922532728,0.9146698821930656,0.7781443160116814,0.6412828792533333,0.7364583460566034
centralized_oracle,72,1.2665697346562925,2.91762361000292,123,0.8639750476520536,0.72142159375822,0.9164499057353126,0.7770557293034058,0.6475908910847528,0.7411801038539906
centralized_oracle,73,1.2742657404878865,2.9058008060092106,123,0.859379821933972,0.7112120873509135,0.9096571062176413,0.7631346496399964,0.6504796924390546,0.7417095303965183
centralized_oracle,74,1.2524072330930958,2.920704140968155,123,0.8537713196524493,0.7158234803374584,0.9049151617811719,0.7701283117617912,0.6442219382174124,0.7392949966275978
centralized_oracle,75,1.229736954751222,2.897816276003141,123,0.8506951836357486,0.7174023419681168,0.9024977749705723,0.7779231204451186,0.650844001360179,0.7424572669706051
centralized_oracle,76,1.2481287126955778,2.8964494059910066,123,0.8589821026313834,0.7137587555243575,0.9035294230235518,0.762356359497853,0.645988923216093,0.7393600426461648
centralized_oracle,77,1.209989114170489,2.909871058014687,123,0.8504996245595795,0.7163082863372586,0.900939775870154,0.7704884688539743,0.6492002115464769,0.7411899446467468
centralized_oracle,78,1.2277105808258058,2.893866938946303,123,0.8565941365282901,0.7156732576388392,0.9082225603628951,0.7704821353395913,0.648478702865109,0.7417435718370837
centralized_oracle,79,1.234760323037272,2.917784384044353,123,0.8460322961276002,0.7058969335048234,0.9051572832629937,0.7639981499856172,0.6475661173715004,0.7411880327357752
centralized_oracle,80,1.2210149135278618,2.9100047320243903,123,0.8364094693500344,0.6967028583809379,0.8896184433407022,0.7558518804325267,0.6500472891690844,0.7422043459283953
centralized_oracle,81,1.2277568669422814,2.9062016349635087,123,0.840630904935185,0.7059694958996573,0.8985348300843119,0.7631333233223042,0.6484858580531886,0.7419950086526209
centralized_oracle,82,1.196697153993275,2.9025429859757423,123,0.8446518305814787,0.7079977682673023,0.8970218100734021,0.7590394587613539,0.6468080831557209,0.740544960745696
centralized_oracle,83,1.201831377848335,2.9218214669963345,123,0.8511110561015257,0.7019752294570786,0.9006679873292947,0.759600447090215,0.6483666153760823,0.7413538181694163
centralized_oracle,84,1.176636656989222,2.9186645559966564,123,0.8549900570174351,0.7055433333936358,0.9048146765812064,0.7667571810428152,0.6515927834901862,0.74221029347652
centralized_oracle,85,1.1816389853539675,2.9043217050493695,123,0.8640724146182472,0.7170299699833775,0.9104657728268878,0.7663159976154551,0.6517869878504331,0.7435777658827041
centralized_oracle,86,1.1468191281608913,2.8999630550388247,123,0.848850162140753,0.7127446415200747,0.895629372302451,0.7625327101813445,0.6501085224075956,0.7421684417301486
centralized_oracle,87,1.1691309475380443,2.9073382649803534,123,0.8408231634362289,0.7019207407805577,0.8953097336663701,0.7541439510897748,0.6458168721353408,0.7376580020354611
centralized_oracle,1,1.8165197056272755,2.9167421300080605,7,0.8258088471916232,0.6748527825770994,0.8826677385087996,0.7433905028757868,0.5711168297518623,0.7034090818846022
centralized_oracle,2,1.6481965350068133,2.9220999609678984,7,0.8341361982325419,0.6939049781739896,0.8882882106935394,0.7507260583159848,0.58285334090445,0.708242186579801
centralized_oracle,3,1.626161095370417,2.9003183119930327,7,0.8370349283362626,0.7043046091848463,0.887930291981281,0.7605144171320152,0.5842460321352081,0.709046448930982
centralized_oracle,4,1.6104285595209702,2.9084457060089335,7,0.8378138640658135,0.6798056721563117,0.8936684754002661,0.753455952463661,0.5885502929248948,0.7108938591308699
centralized_oracle,5,1.579975994773533,2.917810073005967,7,0.8448275862068966,0.713596610828926,0.8966351813040108,0.7672038451288398,0.5894630150030752,0.7124878410468616
centralized_oracle,6,1.594163026239561,2.938287993951235,7,0.8398338160424453,0.708985471686831,0.8966734613801882,0.7671887599994649,0.593293220650891,0.7116056342456605
centralized_oracle,7,1.5662596655928571,2.919325425988063,7,0.8363088018087153,0.698765661786484,0.8920832017455714,0.7565631737474937,0.5821836435757618,0.7077796080053275
centralized_oracle,8,1.5770654450292172,2.926137002010364,7,0.8420988357221246,0.7029326800155182,0.891420477926751,0.7555830385773151,0.5952107719283483,0.7113951568162453
centralized_oracle,9,1.5381067084229512,2.9132611480308697,7,0.8455652647473824,0.7119539377498044,0.8989817499736824,0.7673647987766026,0.6014603742607197,0.7161091939999127
centralized_oracle,10,1.5231814226378566,2.9231528529780917,7,0.849132361313959,0.7133966820348917,0.9011799833481668,0.7712809867007563,0.6040116661897827,0.7176340020344233
centralized_oracle,11,1.5230702190295509,2.921371240983717,7,0.855285458491142,0.7149963505626096,0.9074426038107816,0.7723621512259228,0.612093153599094,0.7209755151711763
centralized_oracle,12,1.5137535618699116,2.930737250018865,7,0.8516139812362304,0.7175194736934397,0.9004727589407904,0.7731377388572109,0.6127047927257616,0.7211047199154106
centralized_oracle,13,1.504105181020239,2.917007918993477,7,0.8567740178726144,0.7214271130054402,0.9034854009359479,0.7749548196959872,0.6081287490290583,0.7213308595087037
centralized_oracle,14,1.5033019490863966,2.913583956018556,7,0.8586017113482025,0.7212655221334938,0.9063927727216178,0.7743492405068485,0.6201986672717267,0.723329233144904
centralized_oracle,15,1.4972347915172577,2.8980798029806465,7,0.857696528620112,0.7232414403749248,0.9105346769640073,0.7767639963269517,0.6223014766718391,0.7247025370569089
centralized_oracle,16,1.4869104507176771,2.9178719359915704,7,0.860088620442112,0.7220947651685976,0.910600710095413,0.7774303094908935,0.6218590299979183,0.719345679730433
centralized_oracle,17,1.5014133445594622,2.9322942509897985,7,0.8574423843354705,0.7256554876018795,0.9114132047122774,0.7825805537217535,0.6159638866461133,0.7215700262441275
centralized_oracle,18,1.4749156739400782,2.932255751977209,7,0.8613304618329745,0.7306195596430156,0.9167092532514141,0.7905563399173628,0.6216790802364431,0.7254802160925391
centralized_oracle,19,1.4731772725996763,2.907885845983401,7,0.8624213019118583,0.7306170655385762,0.9144009646579195,0.7883256538670439,0.6281388503934074,0.7285792651695395
centralized_oracle,20,1.464659019915954,2.9173922890331596,7,0.8568127996303356,0.7187549246057592,0.9090178289454797,0.7788845421156614,0.6216478218114582,0.724446550268243
centralized_oracle,21,1.4530418144619983,2.9021116950316355,7,0.8610812684110205,0.7345087765983953,0.9119682658168491,0.7881717545280469,0.6280393665407974,0.7264013862508887
centralized_oracle,22,1.4563563748546269,2.9235308070201427,7,0.8571346057050441,0.7150671679028132,0.9107595724115491,0.7751588897524243,0.6178424784430425,0.7209193436018131
centralized_oracle,23,1.4584047555923463,2.911313414981123,7,0.8540696091293908,0.7280757072204439,0.9085718660580133,0.7835603180473224,0.6283522927009285,0.7304583088055037
centralized_oracle,24,1.4303621592728988,2.912859979958739,7,0.8577658406977416,0.7196202441152242,0.9109461877829137,0.7740928013497791,0.6353116851556808,0.7315946396376892
centralized_oracle,25,1.4261875559454378,2.9266957150539383,7,0.8568202259243672,0.7187431183227387,0.9105547740040003,0.7769146071930136,0.6207710926683856,0.7229015929318597
centralized_oracle,26,1.4503525632879009,2.903248331975192,7,0.8577650155539601,0.7196970858036094,0.9133300795268583,0.779774165747681,0.6281633632027938,0.7311874623954526
centralized_oracle,27,1.4695279854795207,2.9156876410124823,7,0.8666452129283527,0.7231173731623821,0.9184509967174834,0.7807582035515689,0.6356492204558883,0.7325482317116994
centralized_oracle,28,1.4506416509980742,2.9060274340445176,7,0.8606513685009612,0.7229095436999559,0.9129415367536581,0.7796039889551846,0.6313517513572422,0.731026707826409
centralized_oracle,29,1.4241293852743895,2.908286630990915,7,0.8607677137741252,0.7275347333249074,0.912235269348186,0.7827837931902013,0.6291044475777359,0.7289358256709502
centralized_oracle,30,1.4429024776686792,2.894258857006207,7,0.8624477065128597,0.7263415460711362,0.9129444077593714,0.784933035109613,0.6338167162977199,0.7305699415018281
centralized_oracle,31,1.4316250697426174,2.910210224974435,7,0.8610639403916134,0.7349358693033629,0.9153933756328175,0.7924724779129408,0.6325883031607891,0.7337659436703455
centralized_oracle,32,1.441698383766672,2.9017773799714632,7,0.8664364515516827,0.7305933292457262,0.9171446891179313,0.7896593020902508,0.6291989701127654,0.7268162339400847
centralized_oracle,33,1.4132201601629673,2.894276607024949,7,0.8632150902294726,0.7325730168317282,0.9162278812934836,0.7915539633405481,0.6378297715626693,0.7347199396121121
centralized_oracle,34,1.4213968440242435,2.902232570981141,7,0.8658167685719236,0.7325084183655954,0.917640416104428,0.790493963330302,0.6341795379859518,0.7330786347324787
centralized_oracle,35,1.4188366275766622,2.923199065029621,7,0.8707824838478105,0.7352101459558688,0.9197821863665508,0.7868997507119289,0.6312148830235794,0.7284693791885926
centralized_oracle,36,1.3986595216004745,2.9285679809981957,7,0.869882251982408,0.7117052665513616,0.9178921076052942,0.7725428539625044,0.6288994431221464,0.7256731797485638
centralized_oracle,37,1.4024294982785763,2.8955230719875544,7,0.8603336881451593,0.7152707001992686,0.9156862182155742,0.7777609740915499,0.6369476634951482,0.7330598145963836
centralized_oracle,38,1.4069730517656907,2.9133501619799063,7,0.865424000132023,0.7272592115298505,0.9151464691414735,0.7795060633756454,0.6310095477661073,0.7304627194265206
centralized_oracle,39,1.381180454077928,2.920102078001946,7,0.8561320560107599,0.7043671076981228,0.9013532006928695,0.7625773798785037,0.627903632055488,0.7288235200306104
centralized_oracle,40,1.3935841500759125,2.9183969980222173,7,0.8636746953156587,0.7122061105577226,0.9114821088493965,0.7778007078072113,0.6389285984541707,0.733007432897722
centralized_oracle,41,1.3844626825788746,2.9287047869875096,7,0.8682682707461775,0.7212898277313157,0.9205028088005894,0.7833696535577147,0.6364478953606089,0.7348615527751012
centralized_oracle,42,1.3875277083853017,2.923321842972655,7,0.8647803879826059,0.7133080953596391,0.9152909764290429,0.7752985008043582,0.6370430612680579,0.7338326046532028
centralized_oracle,43,1.370246283126914,2.910259310971014,7,0.8518759643867945,0.6984680045846217,0.9044199132956274,0.7637884172057007,0.6401458278818615,0.7349090029292158
centralized_oracle,44,1.3812048144962477,2.913749714032747,7,0.8573953511399361,0.7234464900126806,0.9114821088493965,0.7810234517822078,0.6445933336173354,0.7377567575832005
centralized_oracle,45,1.3756477177143096,2.913461485004518,7,0.8644214504377389,0.7245975030801778,0.910979682849569,0.7817552127718818,0.6376569652076648,0.7335738921372335
centralized_oracle,46,1.3721531896487527,2.904300966009032,7,0.8653645897797692,0.7214132746834008,0.9132027982735686,0.7773689602308105,0.6456846151085458,0.7403873879654121
centralized_oracle,47,1.3683979679708895,2.9080048259929754,7,0.873197679695687,0.7306606876655395,0.9193180404429004,0.7874598515757792,0.6455755748825196,0.7386363820630891
centralized_oracle,48,1.364701168174329,2.919172130001243,7,0.8643108811710439,0.7302076035159781,0.9175552429349334,0.7871196836316995,0.6423074161696664,0.7372750872626977
centralized_oracle,49,1.3595720913099205,2.9341564609785564,7,0.8567269846770801,0.7204906782483631,0.9048051065621621,0.7756781589574281,0.6368746117196367,0.7355734677487384
centralized_oracle,50,1.3585378584654435,2.9231850039795972,7,0.8520583211624626,0.707724715227855,0.9095202549453074,0.7679071354727152,0.6420732139104659,0.7368514152910579
centralized_oracle,51,1.3689009448756342,2.914893302018754,7,0.8643843189675802,0.7176629935320896,0.9145095843740729,0.7764369772792369,0.642608528942327,0.7373861088366707
centralized_oracle,52,1.3532599638337675,2.90466889902018,7,0.8584738140621003,0.7112714734378052,0.9096561492157369,0.7697526547500084,0.6477889326647146,0.7402763724722586
centralized_oracle,53,1.3473034133081851,2.909327361965552,7,0.8601579325197415,0.7170944754383319,0.9084168317494952,0.7736789489781994,0.6416301797007833,0.7359493039409657
centralized_oracle,54,1.3385822998440784,2.9243645970127545,7,0.8667471181853438,0.729727061697192,0.9127874594470443,0.7820795781373502,0.6426027413486365,0.7393609821327648
centralized_oracle,55,1.3420850466126981,2.9075808019842952,7,0.8583558185013739,0.724249362044303,0.9098829586670876,0.781873805841883,0.641133990954803,0.7340105856769193
centralized_oracle,56,1.3245258779629416,2.9101066720322706,7,0.8617991435007551,0.7165092346618902,0.9090015599131042,0.7681762070181425,0.6386364388669238,0.7351206509163688
centralized_oracle,57,1.3494918315306954,2.912557680043392,7,0.8642073256264903,0.7284647845155147,0.916866201563741,0.7876877200575402,0.6449845367540274,0.7369185135861781
centralized_oracle,58,1.2985162576903468,2.9209218999603763,7,0.8581652102878927,0.7223034765766069,0.9113921506703799,0.7802888983408051,0.644654410156009,0.7399316477791078
centralized_oracle,59,1.3120173140712406,2.9294483240228146,7,0.8445404361710029,0.7045581139682796,0.8973002976275922,0.7572602415592501,0.6389573049824361,0.7349382861285876
centralized_oracle,60,1.3175105229667996,2.939675245026592,7,0.868138723172513,0.728669953702239,0.915392418630913,0.780584400972704,0.6448974789142321,0.7396563584426731
centralized_oracle,61,1.2914319157600402,2.916167445946485,7,0.8603666938964115,0.7169612894753399,0.9139167216942763,0.7711092072048064,0.643544092251728,0.7376162871075265
centralized_oracle,62,1.299752010729002,2.910939623019658,7,0.86250464143377,0.7217271046090897,0.9146277741092705,0.7777259777939751,0.6434658420014681,0.7375816335311398
